filename,species,directory,mean_L,mean_a,mean_b,std_L,std_a,std_b,distance,distance_method,species_n_images,distance_zscore,flag_color_outlier,flag_small_mask,flag_large_mask,flag_luminance,n_flags,suggested_action
Chelmon_marginalis_iNaturalist_341730140.jpg,Chelmon marginalis,images_inaturalist,52.47,8.62,17.95,20.51,14.03,19.68,1.781,mahalanobis,17,-0.944,no,no,no,no,0,ok
Chelmon_marginalis_iNaturalist_570390920.jpg,Chelmon marginalis,images_inaturalist,58.23,3.25,22.5,21.41,14.35,28.84,1.524,mahalanobis,17,-1.403,no,no,no,no,0,ok
Chelmon_marginalis_iNaturalist_99323687.jpg,Chelmon marginalis,images_inaturalist,49.43,17.38,22.06,12.83,16.39,21.37,2.402,mahalanobis,17,0.166,no,no,no,no,0,ok
Chelmon_muelleri_FishBase_Chmue_u2.jpg,Chelmon muelleri,images,34.44,6.74,-3.61,29.56,5.2,16.12,1.735,mahalanobis,14,-0.742,no,no,no,no,0,ok
Chelmon_muelleri_FishBase_Chmue_u3.jpg,Chelmon muelleri,images,36.32,5.33,4.14,22.3,6.78,16.05,1.491,mahalanobis,14,-1.091,no,no,no,no,0,ok
Chelmon_muelleri_Bishop_1919363298.jpg,Chelmon muelleri,images_bishop,34.08,6.71,-3.64,29.21,4.96,15.68,1.75,mahalanobis,14,-0.722,no,no,no,no,0,ok
Chelmon_muelleri_Bishop_425540539.jpg,Chelmon muelleri,images_bishop,42.34,3.45,2.11,27.56,5.41,13.91,1.394,mahalanobis,14,-1.231,no,no,no,no,0,ok
Chelmon_muelleri_FishBase_Chmue_u0.jpg,Chelmon muelleri,images_fishbase_extra,60.72,0.88,22.04,25.82,9.35,21.66,3.342,mahalanobis,14,1.555,no,no,no,yes,1,review
Chelmon_muelleri_FishBase_Chmue_u1.jpg,Chelmon muelleri,images_fishbase_extra,42.65,3.49,2.18,28.1,5.61,14.3,1.373,mahalanobis,14,-1.26,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_14858131.jpg,Chelmon muelleri,images_inaturalist,37.89,-6.49,10.2,23.36,12.01,13.29,2.357,mahalanobis,14,0.147,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_202629383.jpg,Chelmon muelleri,images_inaturalist,35.34,-21.39,7.86,17.06,7.27,6.71,3.351,mahalanobis,14,1.568,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_241886728.jpg,Chelmon muelleri,images_inaturalist,49.12,2.73,0.33,11.29,2.54,4.62,3.307,mahalanobis,14,1.506,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_341061339.jpg,Chelmon muelleri,images_inaturalist,38.39,2.33,7.25,27.91,9.99,11.68,2.938,mahalanobis,14,0.978,no,no,yes,no,1,review
Chelmon_muelleri_iNaturalist_41609881.jpg,Chelmon muelleri,images_inaturalist,31.34,2.57,3.41,18.41,8.44,13.36,2.125,mahalanobis,14,-0.185,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_600169429.jpg,Chelmon muelleri,images_inaturalist,43.47,0.47,2.2,29.78,8.48,18.03,2.143,mahalanobis,14,-0.159,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_96908510.jpg,Chelmon muelleri,images_inaturalist,30.71,1.6,1.32,12.08,4.03,5.62,1.819,mahalanobis,14,-0.622,no,no,no,no,0,ok
Chelmon_muelleri_iNaturalist_96908513.jpg,Chelmon muelleri,images_inaturalist,26.08,4.99,4.46,12.25,6.09,7.53,2.436,mahalanobis,14,0.259,no,no,no,no,0,ok
Chelmon_rostratus_FishPix_33375AF.jpg,Chelmon rostratus,images,50.91,9.96,8.41,20.59,7.53,13.35,1.605,mahalanobis,19,-1.056,no,no,no,no,0,ok
Chelmon_rostratus_Bishop_-1060273696.jpg,Chelmon rostratus,images_bishop,60.27,8.23,4.16,25.05,5.44,17.17,1.771,mahalanobis,19,-0.801,no,no,no,no,0,ok
Chelmon_rostratus_Bishop_-1630595999.jpg,Chelmon rostratus,images_bishop,60.02,5.84,11.83,25.15,4.12,16.06,1.62,mahalanobis,19,-1.033,no,no,no,no,0,ok
Chelmon_rostratus_FishBase_Chros_u0.jpg,Chelmon rostratus,images_fishbase_extra,62.52,-14.01,11.94,22.17,8.85,17.9,2.422,mahalanobis,19,0.197,no,no,no,no,0,ok
Chelmon_rostratus_FishBase_Chros_u1.jpg,Chelmon rostratus,images_fishbase_extra,55.45,6.59,35.78,18.57,13.23,11.55,3.805,mahalanobis,19,2.321,no,no,no,no,0,ok
Chelmon_rostratus_FishBase_Chros_u4.jpg,Chelmon rostratus,images_fishbase_extra,60.65,8.2,4.26,25.56,5.63,17.69,1.805,mahalanobis,19,-0.751,no,no,no,no,0,ok
Chelmon_rostratus_FishBase_Chros_u5.jpg,Chelmon rostratus,images_fishbase_extra,60.32,5.86,11.88,25.56,4.23,16.48,1.641,mahalanobis,19,-1.001,no,no,no,no,0,ok
Chelmon_rostratus_FishBase_Chros_u7.jpg,Chelmon rostratus,images_fishbase_extra,73.76,-6.12,28.16,22.22,7.53,25.17,2.341,mahalanobis,19,0.072,no,yes,no,no,1,review
Chelmon_rostratus_FishBase_Chros_ua.jpg,Chelmon rostratus,images_fishbase_extra,66.44,-11.1,28.94,16.72,9.77,31.92,1.926,mahalanobis,19,-0.564,no,no,no,no,0,ok
Chelmon_rostratus_FishBase_Chros_ub.jpg,Chelmon rostratus,images_fishbase_extra,62.54,4.6,22.28,23.03,10.78,31.08,2.709,mahalanobis,19,0.638,no,no,no,no,0,ok
Chelmon_rostratus_iNaturalist_10597368.jpg,Chelmon rostratus,images_inaturalist,64.65,-9.04,24.55,22.06,7.34,28.61,2.052,mahalanobis,19,-0.371,no,yes,no,no,1,review
Chelmon_rostratus_iNaturalist_116164409.jpg,Chelmon rostratus,images_inaturalist,65.67,19.88,20.64,15.1,11.59,26.24,3.464,mahalanobis,19,1.797,no,no,no,no,0,ok
Chelmon_rostratus_iNaturalist_132056083.jpg,Chelmon rostratus,images_inaturalist,53.5,9.78,14.91,17.17,9.05,14.53,1.395,mahalanobis,19,-1.38,no,no,no,no,0,ok
Chelmon_rostratus_iNaturalist_138964692.jpg,Chelmon rostratus,images_inaturalist,51.52,-23.32,21.37,12.93,10.99,27.87,2.747,mahalanobis,19,0.697,no,no,no,no,0,ok
Chelmon_rostratus_iNaturalist_165226880.jpg,Chelmon rostratus,images_inaturalist,56.21,-13.58,18.18,11.41,11.2,20.25,2.075,mahalanobis,19,-0.335,no,no,no,no,0,ok
Chelmon_rostratus_iNaturalist_389832450.jpg,Chelmon rostratus,images_inaturalist,36.03,-2.97,8.75,8.92,3.34,10.12,2.822,mahalanobis,19,0.811,no,no,no,yes,1,review
Chelmon_rostratus_iNaturalist_579723287.jpg,Chelmon rostratus,images_inaturalist,45.03,5.38,7.13,13.78,4.44,10.78,1.758,mahalanobis,19,-0.822,no,no,yes,no,1,review
Chelmon_rostratus_iNaturalist_579723343.jpg,Chelmon rostratus,images_inaturalist,52.75,6.02,23.6,11.72,4.38,12.1,2.806,mahalanobis,19,0.786,no,no,no,no,0,ok
Chelmon_rostratus_iNaturalist_605809779.jpg,Chelmon rostratus,images_inaturalist,71.3,-26.34,34.14,13.0,14.11,28.81,2.811,mahalanobis,19,0.795,no,no,no,no,0,ok
Chelmonops_curiosus_FishBase_Chcur_u0.jpg,Chelmonops curiosus,images,42.93,-25.64,1.97,20.99,10.45,4.23,2.582,mahalanobis,10,0.602,no,no,no,no,0,ok
Chelmonops_curiosus_iNaturalist_13983228.jpg,Chelmonops curiosus,images_inaturalist,32.38,-10.66,-0.38,23.64,8.81,6.92,2.787,mahalanobis,10,0.988,no,no,no,no,0,ok
Chelmonops_curiosus_iNaturalist_17452463.jpg,Chelmonops curiosus,images_inaturalist,40.28,3.81,6.88,22.34,4.37,7.84,2.766,mahalanobis,10,0.949,no,no,no,no,0,ok
Chelmonops_curiosus_iNaturalist_199284350.jpg,Chelmonops curiosus,images_inaturalist,53.5,21.5,6.42,29.38,12.32,7.15,2.732,mahalanobis,10,0.885,no,no,yes,no,1,review
Chelmonops_curiosus_iNaturalist_23672257.jpg,Chelmonops curiosus,images_inaturalist,43.02,-4.48,8.17,28.25,8.83,8.62,1.385,mahalanobis,10,-1.652,no,no,yes,no,1,review
Chelmonops_curiosus_iNaturalist_23672405.jpg,Chelmonops curiosus,images_inaturalist,44.98,-7.04,-11.68,30.03,7.13,8.55,2.042,mahalanobis,10,-0.414,no,no,no,no,0,ok
Chelmonops_curiosus_iNaturalist_29627923.jpg,Chelmonops curiosus,images_inaturalist,49.87,-12.66,-19.38,21.94,10.72,8.55,1.301,mahalanobis,10,-1.811,no,no,no,no,0,ok
Chelmonops_curiosus_iNaturalist_29627943.jpg,Chelmonops curiosus,images_inaturalist,63.05,-6.26,-30.0,19.54,14.74,11.7,2.384,mahalanobis,10,0.229,no,yes,no,no,1,review
Chelmonops_curiosus_iNaturalist_342365702.jpg,Chelmonops curiosus,images_inaturalist,52.49,-18.25,19.65,19.72,16.5,21.28,2.64,mahalanobis,10,0.712,no,no,no,no,0,ok
Chelmonops_curiosus_iNaturalist_342373914.jpg,Chelmonops curiosus,images_inaturalist,50.93,-15.45,10.5,14.27,15.23,12.68,2.004,mahalanobis,10,-0.487,no,no,no,no,0,ok
Chelmonops_truncatus_FishBase_Chtru_u1.jpg,Chelmonops truncatus,images,30.23,6.66,-0.38,27.34,5.01,4.96,2.075,mahalanobis,12,-0.36,no,no,no,no,0,ok
Chelmonops_truncatus_Bishop_-473926281.jpg,Chelmonops truncatus,images_bishop,29.89,6.72,-0.42,26.48,4.9,4.65,2.137,mahalanobis,12,-0.251,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_18275793.jpg,Chelmonops truncatus,images_inaturalist,43.48,-9.97,10.93,27.78,8.45,8.53,2.303,mahalanobis,12,0.045,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_20710357.jpg,Chelmonops truncatus,images_inaturalist,46.35,1.96,18.16,27.67,7.8,13.75,2.229,mahalanobis,12,-0.087,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_21652115.jpg,Chelmonops truncatus,images_inaturalist,23.15,1.36,-3.36,22.02,6.17,9.36,2.563,mahalanobis,12,0.51,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_21652120.jpg,Chelmonops truncatus,images_inaturalist,25.14,1.88,-1.78,18.42,8.32,9.57,2.313,mahalanobis,12,0.063,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_23943685.jpg,Chelmonops truncatus,images_inaturalist,49.47,-1.06,8.57,22.81,5.79,7.58,2.725,mahalanobis,12,0.799,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_24980935.jpg,Chelmonops truncatus,images_inaturalist,56.65,4.49,21.62,21.97,6.82,11.45,2.699,mahalanobis,12,0.753,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_33025273.jpg,Chelmonops truncatus,images_inaturalist,39.77,1.36,8.68,25.01,6.81,9.99,0.786,mahalanobis,12,-2.661,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_42619218.jpg,Chelmonops truncatus,images_inaturalist,23.92,-16.4,-1.3,15.65,8.27,4.44,2.84,mahalanobis,12,1.004,no,yes,no,no,1,review
Chelmonops_truncatus_iNaturalist_76040538.jpg,Chelmonops truncatus,images_inaturalist,49.08,2.09,6.38,30.36,10.44,11.62,1.739,mahalanobis,12,-0.961,no,no,no,no,0,ok
Chelmonops_truncatus_iNaturalist_79031638.jpg,Chelmonops truncatus,images_inaturalist,67.33,5.25,4.13,27.2,14.16,13.03,2.919,mahalanobis,12,1.146,no,no,no,no,0,ok
Coradion_altivelis_FishPix_15047AF.jpg,Coradion altivelis,images,43.04,1.46,6.36,30.15,4.26,11.4,2.397,mahalanobis,19,0.157,no,no,no,no,0,ok
Coradion_altivelis_Bishop_-1400875907.jpg,Coradion altivelis,images_bishop,55.23,0.63,12.48,23.77,6.15,13.54,1.56,mahalanobis,19,-1.153,no,no,no,no,0,ok
Coradion_altivelis_Bishop_1025347564.jpg,Coradion altivelis,images_bishop,50.07,5.17,6.17,22.82,4.73,14.45,1.568,mahalanobis,19,-1.142,no,no,no,no,0,ok
Coradion_altivelis_FishBase_Coalt_u0.jpg,Coradion altivelis,images_fishbase_extra,55.59,0.67,12.5,25.16,6.65,14.46,1.476,mahalanobis,19,-1.284,no,no,no,no,0,ok
Coradion_altivelis_FishBase_Coalt_u1.jpg,Coradion altivelis,images_fishbase_extra,50.32,5.2,6.2,24.37,5.14,15.4,1.484,mahalanobis,19,-1.272,no,no,no,no,0,ok
Coradion_altivelis_FishBase_Coalt_u2.jpg,Coradion altivelis,images_fishbase_extra,45.69,-8.84,21.58,29.96,7.95,16.25,2.008,mahalanobis,19,-0.452,no,no,no,no,0,ok
Coradion_altivelis_FishBase_Coalt_u4.jpg,Coradion altivelis,images_fishbase_extra,46.5,0.86,15.89,34.75,9.06,23.93,2.095,mahalanobis,19,-0.316,no,no,no,no,0,ok
Coradion_altivelis_FishBase_Coalt_u5.jpg,Coradion altivelis,images_fishbase_extra,48.61,-0.28,31.7,32.57,11.11,29.05,2.25,mahalanobis,19,-0.074,no,no,no,no,0,ok
Coradion_altivelis_FishBase_Coalt_u6.jpg,Coradion altivelis,images_fishbase_extra,43.89,-1.92,27.06,29.86,10.88,27.41,2.153,mahalanobis,19,-0.225,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_154303836.jpg,Coradion altivelis,images_inaturalist,22.88,-12.07,9.92,7.3,3.83,10.01,3.128,mahalanobis,19,1.301,no,no,no,yes,1,review
Coradion_altivelis_iNaturalist_154303839.jpg,Coradion altivelis,images_inaturalist,32.87,-17.66,6.73,7.82,4.1,9.26,2.129,mahalanobis,19,-0.263,no,yes,no,no,1,review
Coradion_altivelis_iNaturalist_220153501.jpg,Coradion altivelis,images_inaturalist,56.5,-18.54,17.91,22.0,6.31,19.93,2.472,mahalanobis,19,0.273,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_273099920.jpg,Coradion altivelis,images_inaturalist,57.18,-5.43,14.48,24.74,9.14,31.79,2.586,mahalanobis,19,0.452,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_273101790.jpg,Coradion altivelis,images_inaturalist,58.33,-5.06,17.59,22.35,6.14,25.81,2.395,mahalanobis,19,0.153,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_283987512.jpg,Coradion altivelis,images_inaturalist,59.07,-24.41,-11.58,14.89,25.79,33.37,3.936,mahalanobis,19,2.566,yes,no,no,no,1,review
Coradion_altivelis_iNaturalist_319434619.jpg,Coradion altivelis,images_inaturalist,41.78,-20.75,14.67,20.77,9.41,22.07,1.85,mahalanobis,19,-0.7,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_43170142.jpg,Coradion altivelis,images_inaturalist,38.65,-24.7,-1.27,10.98,7.25,11.98,2.337,mahalanobis,19,0.063,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_585934103.jpg,Coradion altivelis,images_inaturalist,51.92,-1.52,-1.91,15.03,7.71,9.77,2.314,mahalanobis,19,0.026,no,no,no,no,0,ok
Coradion_altivelis_iNaturalist_600159384.jpg,Coradion altivelis,images_inaturalist,59.47,-20.42,39.27,22.64,13.04,21.47,3.504,mahalanobis,19,1.889,no,no,no,no,0,ok
Coradion_chrysozonus_FishPix_72095AF.jpg,Coradion chrysozonus,images,59.99,0.87,7.46,19.79,6.41,23.48,2.358,mahalanobis,22,0.102,no,no,no,no,0,ok
Coradion_chrysozonus_Bishop_-1821725095.jpg,Coradion chrysozonus,images_bishop,57.5,7.61,18.86,22.1,9.6,16.57,1.817,mahalanobis,22,-0.664,no,no,no,no,0,ok
Coradion_chrysozonus_Bishop_1721541363.jpg,Coradion chrysozonus,images_bishop,40.88,6.58,12.02,17.45,5.54,13.53,1.607,mahalanobis,22,-0.961,no,no,no,no,0,ok
Coradion_chrysozonus_Bishop_213329914.jpg,Coradion chrysozonus,images_bishop,50.84,7.02,18.39,23.61,7.84,18.08,1.17,mahalanobis,22,-1.578,no,no,no,no,0,ok
Coradion_chrysozonus_Bishop_28243640.jpg,Coradion chrysozonus,images_bishop,48.37,2.96,22.0,23.46,5.86,15.36,1.464,mahalanobis,22,-1.163,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u0.jpg,Coradion chrysozonus,images_fishbase_extra,58.0,-7.8,14.67,29.82,8.12,21.25,2.491,mahalanobis,22,0.289,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u1.jpg,Coradion chrysozonus,images_fishbase_extra,57.73,7.64,18.8,23.45,10.08,18.53,1.865,mahalanobis,22,-0.596,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u2.jpg,Coradion chrysozonus,images_fishbase_extra,50.58,-2.51,21.85,26.08,11.08,20.93,2.536,mahalanobis,22,0.354,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u3.jpg,Coradion chrysozonus,images_fishbase_extra,48.95,3.03,22.14,24.32,6.18,16.21,1.468,mahalanobis,22,-1.157,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u4.jpg,Coradion chrysozonus,images_fishbase_extra,41.29,6.55,12.03,18.49,5.87,14.58,1.528,mahalanobis,22,-1.072,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u5.jpg,Coradion chrysozonus,images_fishbase_extra,51.16,7.0,18.44,24.59,8.14,19.2,1.413,mahalanobis,22,-1.235,no,no,no,no,0,ok
Coradion_chrysozonus_FishBase_Cochr_u6.jpg,Coradion chrysozonus,images_fishbase_extra,64.28,-0.53,16.75,28.84,4.78,22.38,3.172,mahalanobis,22,1.253,no,no,no,no,0,ok
Coradion_chrysozonus_iNaturalist_131619442.jpg,Coradion chrysozonus,images_inaturalist,46.51,2.12,18.6,14.26,4.24,7.86,2.859,mahalanobis,22,0.81,no,no,no,no,0,ok
Coradion_chrysozonus_iNaturalist_160228299.jpg,Coradion chrysozonus,images_inaturalist,51.44,16.01,2.77,15.5,7.71,9.72,3.268,mahalanobis,22,1.388,no,no,no,no,0,ok
Coradion_chrysozonus_iNaturalist_266332535.jpg,Coradion chrysozonus,images_inaturalist,32.08,5.15,14.71,17.53,7.37,18.33,3.06,mahalanobis,22,1.093,no,no,yes,yes,2,review
Coradion_chrysozonus_iNaturalist_277154827.jpg,Coradion chrysozonus,images_inaturalist,71.19,5.85,15.64,20.56,8.36,24.98,3.209,mahalanobis,22,1.305,no,no,no,yes,1,review
Coradion_chrysozonus_iNaturalist_325219219.jpg,Coradion chrysozonus,images_inaturalist,59.44,-0.67,7.22,21.89,10.13,17.19,2.074,mahalanobis,22,-0.3,no,no,no,no,0,ok
Coradion_chrysozonus_iNaturalist_336902408.jpg,Coradion chrysozonus,images_inaturalist,49.39,-14.34,-11.11,20.2,11.09,23.93,2.948,mahalanobis,22,0.935,no,no,yes,no,1,review
Coradion_chrysozonus_iNaturalist_336902426.jpg,Coradion chrysozonus,images_inaturalist,38.84,-9.34,-11.75,16.05,9.12,19.82,2.787,mahalanobis,22,0.708,no,no,yes,no,1,review
Coradion_chrysozonus_iNaturalist_368388152.jpg,Coradion chrysozonus,images_inaturalist,45.01,-2.85,6.87,14.56,6.25,15.78,1.789,mahalanobis,22,-0.704,no,no,no,no,0,ok
Coradion_chrysozonus_iNaturalist_428621525.jpg,Coradion chrysozonus,images_inaturalist,50.36,-21.1,19.98,21.19,7.79,15.71,3.495,mahalanobis,22,1.71,no,no,no,no,0,ok
Coradion_chrysozonus_iNaturalist_67179004.jpg,Coradion chrysozonus,images_inaturalist,57.04,-0.08,21.3,19.9,7.3,19.77,1.92,mahalanobis,22,-0.517,no,no,no,no,0,ok
Coradion_melanopus_FishPix_10029AF.jpg,Coradion melanopus,images,36.59,-1.44,6.23,22.71,4.99,11.01,1.259,mahalanobis,22,-1.412,no,no,no,no,0,ok
Coradion_melanopus_Bishop_-1537131019.jpg,Coradion melanopus,images_bishop,51.33,1.33,7.76,28.75,5.94,11.11,2.004,mahalanobis,22,-0.383,no,no,no,no,0,ok
Coradion_melanopus_Bishop_1397670468.jpg,Coradion melanopus,images_bishop,39.18,-1.33,8.37,26.95,5.92,9.66,1.205,mahalanobis,22,-1.487,no,no,no,no,0,ok
Coradion_melanopus_Bishop_1537514406.jpg,Coradion melanopus,images_bishop,30.18,-3.2,6.16,25.49,5.46,7.05,1.612,mahalanobis,22,-0.924,no,no,no,no,0,ok
Coradion_melanopus_Bishop_726040623.jpg,Coradion melanopus,images_bishop,38.54,3.88,4.11,27.74,7.45,10.79,1.506,mahalanobis,22,-1.07,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_j1.jpg,Coradion melanopus,images_fishbase_extra,52.33,3.42,5.17,30.77,9.53,26.41,2.752,mahalanobis,22,0.651,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_u0.jpg,Coradion melanopus,images_fishbase_extra,51.63,1.34,7.86,29.73,6.18,11.42,2.089,mahalanobis,22,-0.265,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_u1.jpg,Coradion melanopus,images_fishbase_extra,38.9,3.88,4.17,28.2,7.65,11.02,1.543,mahalanobis,22,-1.019,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_u2.jpg,Coradion melanopus,images_fishbase_extra,30.54,-3.24,6.22,26.21,5.62,7.28,1.589,mahalanobis,22,-0.956,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_u4.jpg,Coradion melanopus,images_fishbase_extra,36.07,-10.74,7.94,31.71,8.43,10.4,3.713,mahalanobis,22,1.978,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_uh.jpg,Coradion melanopus,images_fishbase_extra,45.6,4.29,10.41,29.77,6.07,22.15,2.507,mahalanobis,22,0.312,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_ui.jpg,Coradion melanopus,images_fishbase_extra,69.39,0.79,18.89,29.96,6.31,25.55,2.677,mahalanobis,22,0.547,no,no,no,no,0,ok
Coradion_melanopus_FishBase_Comel_ul.jpg,Coradion melanopus,images_fishbase_extra,54.81,-1.15,7.99,19.61,5.2,20.46,2.168,mahalanobis,22,-0.156,no,no,no,no,0,ok
Coradion_melanopus_iNaturalist_179314622.jpg,Coradion melanopus,images_inaturalist,26.22,-3.4,-1.98,19.73,4.13,10.43,2.758,mahalanobis,22,0.659,no,no,no,no,0,ok
Coradion_melanopus_iNaturalist_19089572.jpg,Coradion melanopus,images_inaturalist,41.1,0.48,3.68,19.68,4.58,10.43,1.849,mahalanobis,22,-0.597,no,no,no,no,0,ok
Coradion_melanopus_iNaturalist_38455831.jpg,Coradion melanopus,images_inaturalist,62.61,-3.03,13.34,21.39,6.84,23.01,2.536,mahalanobis,22,0.352,no,no,no,no,0,ok
Coradion_melanopus_iNaturalist_461842709.jpg,Coradion melanopus,images_inaturalist,60.56,7.41,15.34,22.01,9.66,19.38,2.577,mahalanobis,22,0.409,no,no,no,no,0,ok
Coradion_melanopus_iNaturalist_572762865.jpg,Coradion melanopus,images_inaturalist,50.76,16.23,-0.84,17.42,14.2,10.96,3.529,mahalanobis,22,1.724,no,no,yes,no,1,review
Coradion_melanopus_iNaturalist_591247918.jpg,Coradion melanopus,images_inaturalist,71.3,5.09,0.17,22.59,9.95,15.81,3.579,mahalanobis,22,1.793,no,no,no,yes,1,review
Coradion_melanopus_iNaturalist_594962027.jpg,Coradion melanopus,images_inaturalist,46.4,2.64,6.3,24.67,7.97,21.24,1.627,mahalanobis,22,-0.904,no,no,no,no,0,ok
Coradion_melanopus_iNaturalist_594962045.jpg,Coradion melanopus,images_inaturalist,45.17,0.02,-0.11,20.57,9.48,15.36,2.19,mahalanobis,22,-0.125,no,no,yes,no,1,review
Coradion_melanopus_iNaturalist_80459445.jpg,Coradion melanopus,images_inaturalist,55.81,7.62,10.83,15.7,7.63,7.89,2.915,mahalanobis,22,0.876,no,no,yes,no,1,review
Forcipiger_flavissimus_FishPix_11851AF.jpg,Forcipiger flavissimus,images,70.73,3.34,57.56,19.15,6.54,26.8,1.543,mahalanobis,23,-1.105,no,no,no,no,0,ok
Forcipiger_flavissimus_Bishop_-1224605166.jpg,Forcipiger flavissimus,images_bishop,67.47,3.2,43.76,22.33,9.27,26.16,2.038,mahalanobis,23,-0.379,no,no,no,no,0,ok
Forcipiger_flavissimus_Bishop_-1548318421.jpg,Forcipiger flavissimus,images_bishop,62.18,7.56,40.98,24.91,4.92,23.91,1.824,mahalanobis,23,-0.693,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_u0.jpg,Forcipiger flavissimus,images_fishbase_extra,71.1,-9.29,44.67,21.71,5.74,25.2,1.94,mahalanobis,23,-0.523,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_u1.jpg,Forcipiger flavissimus,images_fishbase_extra,76.7,6.39,66.23,15.55,8.83,25.31,2.944,mahalanobis,23,0.949,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_u3.jpg,Forcipiger flavissimus,images_fishbase_extra,67.97,3.1,43.91,22.85,9.38,26.46,2.091,mahalanobis,23,-0.301,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_u4.jpg,Forcipiger flavissimus,images_fishbase_extra,62.71,7.29,41.05,25.62,5.26,24.4,1.81,mahalanobis,23,-0.714,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_u6.jpg,Forcipiger flavissimus,images_fishbase_extra,73.94,-20.21,53.62,24.06,8.94,34.23,1.777,mahalanobis,23,-0.761,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_u9.jpg,Forcipiger flavissimus,images_fishbase_extra,82.72,-17.71,69.75,21.53,5.09,29.93,2.599,mahalanobis,23,0.443,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_uc.jpg,Forcipiger flavissimus,images_fishbase_extra,42.04,-3.47,33.64,30.43,5.37,26.18,2.995,mahalanobis,23,1.024,no,no,no,yes,1,review
Forcipiger_flavissimus_FishBase_Fofla_ud.jpg,Forcipiger flavissimus,images_fishbase_extra,79.81,-16.48,57.14,27.86,9.66,43.15,2.794,mahalanobis,23,0.729,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_ue.jpg,Forcipiger flavissimus,images_fishbase_extra,65.16,-13.48,52.24,28.23,7.53,39.38,2.06,mahalanobis,23,-0.347,no,no,no,no,0,ok
Forcipiger_flavissimus_FishBase_Fofla_uh.jpg,Forcipiger flavissimus,images_fishbase_extra,73.26,-1.57,37.32,21.5,6.58,32.77,1.724,mahalanobis,23,-0.839,no,no,no,no,0,ok
Forcipiger_flavissimus_iNaturalist_170376471.jpg,Forcipiger flavissimus,images_inaturalist,57.66,-54.4,48.29,10.28,10.8,20.02,4.171,mahalanobis,23,2.748,yes,no,no,no,1,review
Forcipiger_flavissimus_iNaturalist_17443763.jpg,Forcipiger flavissimus,images_inaturalist,51.96,-6.79,41.37,27.14,6.23,26.72,1.897,mahalanobis,23,-0.585,no,no,no,no,0,ok
Forcipiger_flavissimus_iNaturalist_179529899.jpg,Forcipiger flavissimus,images_inaturalist,73.61,-21.82,43.39,15.56,5.99,32.97,1.852,mahalanobis,23,-0.652,no,no,no,no,0,ok
Forcipiger_flavissimus_iNaturalist_179529903.jpg,Forcipiger flavissimus,images_inaturalist,70.28,-17.99,42.65,14.56,5.78,31.24,1.593,mahalanobis,23,-1.031,no,no,no,no,0,ok
