filename,species,directory,mask_area,species_median_area,area_ratio,aspect_ratio,species_median_aspect,aspect_z,depth_length_ratio,species_median_dl_ratio,dl_ratio_z,mean_L,species_mean_L,L_z,mean_chroma,species_mean_chroma,chroma_z,larva_score,flagged
Chaetodon_capistratus_iNaturalist_194558459.jpg,Chaetodon capistratus,images_inaturalist,52340,86844,0.603,0.883,1.051,0.62,0.935,0.935,0.0,50.13,58.63,-0.79,26.62,17.85,-1.21,0.0,no
Chaetodon_capistratus_iNaturalist_308518622.jpg,Chaetodon capistratus,images_inaturalist,601369,86844,6.925,0.768,1.051,1.04,1.101,0.935,-0.77,50.91,58.63,-0.72,13.45,17.85,0.61,0.0,no
Chaetodon_capistratus_iNaturalist_449536529.jpg,Chaetodon capistratus,images_inaturalist,43229,86844,0.498,0.849,1.051,0.75,1.165,0.935,-1.07,43.01,58.63,-1.45,10.79,17.85,0.97,0.002,no
Chaetodon_capistratus_iNaturalist_449898623.jpg,Chaetodon capistratus,images_inaturalist,153400,86844,1.766,1.063,1.051,0.04,0.927,0.935,0.04,67.67,58.63,0.84,12.82,17.85,0.69,0.006,no
Chaetodon_capistratus_iNaturalist_449898642.jpg,Chaetodon capistratus,images_inaturalist,123047,86844,1.417,1.226,1.051,0.65,0.79,0.935,0.67,70.88,58.63,1.14,17.23,17.85,0.09,0.118,no
Chaetodon_capistratus_iNaturalist_476314039.jpg,Chaetodon capistratus,images_inaturalist,80600,86844,0.928,1.63,1.051,2.14,0.555,0.935,1.76,54.86,58.63,-0.35,23.87,17.85,-0.83,0.308,no
Chaetodon_capistratus_iNaturalist_92683344.jpg,Chaetodon capistratus,images_inaturalist,22342,86844,0.257,0.836,1.051,0.79,1.179,0.935,-1.13,50.46,58.63,-0.76,13.59,17.85,0.59,0.194,no
Chaetodon_citrinellus_Bishop_-1191499504.jpg,Chaetodon citrinellus,images_bishop,246018,137926,1.784,1.341,1.258,0.3,0.744,0.754,0.05,69.16,64.6,0.63,57.67,30.43,-2.1,0.009,no
Chaetodon_citrinellus_Bishop_-1736280642.jpg,Chaetodon citrinellus,images_bishop,241187,137926,1.749,1.261,1.258,0.01,0.772,0.754,-0.1,63.42,64.6,-0.16,21.08,30.43,0.72,0.0,no
Chaetodon_citrinellus_Bishop_-1937929700.jpg,Chaetodon citrinellus,images_bishop,245351,137926,1.779,1.237,1.258,0.08,0.757,0.754,-0.02,68.12,64.6,0.49,14.23,30.43,1.25,0.0,no
Chaetodon_citrinellus_Bishop_1043818087.jpg,Chaetodon citrinellus,images_bishop,229098,137926,1.661,1.218,1.258,0.15,0.789,0.754,-0.19,66.22,64.6,0.22,22.45,30.43,0.61,0.0,no
