filename,species,directory,annotation_type,annotation_detail,n_fish_noted,annotated_by,date_annotated
Chaetodon_litus_Bishop_2072919420.jpg,Chaetodon litus,images_bishop,larva,Larval stage identified by visual inspection,,user,2026-02-04
Chaetodon_argentatus_FishBase_Charg_u1.jpg,Chaetodon argentatus,images_fishbase_extra,larva,Larval stage identified by visual inspection,,user,2026-02-04
Chaetodon_argentatus_Bishop_1101542975.jpg,Chaetodon argentatus,images_bishop,larva,Larval stage identified by visual inspection,,user,2026-02-04
Chaetodon_semilarvatus_FishPix_32790AF.jpg,Chaetodon semilarvatus,images,multi_fish,2 fish in image,2,user,2026-02-04
Prognathodes_marcellae_FishBase_Prmar_u0.jpg,Prognathodes marcellae,images,multi_fish,2 fish in image,2,user,2026-02-04
Chaetodon_austriacus_FishBase_Chaus_u0.jpg,Chaetodon austriacus,images_fishbase_extra,multi_fish,2+ fish in image,2,user,2026-02-04
Chaetodon_collare_FishBase_Chcol_u1.jpg,Chaetodon collare,images_fishbase_extra,multi_fish,3 fish in image,3,user,2026-02-04
Chaetodon_daedalma_FishBase_Chdae_u0.jpg,Chaetodon daedalma,images_fishbase_extra,multi_fish,2 fish in image,2,user,2026-02-04
Chaetodon_guentheri_FishBase_Chgue_u2.jpg,Chaetodon guentheri,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_hoefleri_FishBase_Chhoe_u2.jpg,Chaetodon hoefleri,images_fishbase_extra,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_kleinii_FishBase_Chkle_u3.jpg,Chaetodon kleinii,images_fishbase_extra,multi_fish,3+ fish in image,3,user,2026-02-04
Chaetodon_lunula_FishBase_Chlun_uf.jpg,Chaetodon lunula,images_fishbase_extra,multi_fish,2 fish in image,2,user,2026-02-04
Amphichaetodon_howensis_Bishop_-1464681654.jpg,Amphichaetodon howensis,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_Bishop_-369771762.jpg,Amphichaetodon howensis,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_Bishop_472868867.jpg,Amphichaetodon howensis,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_11105384.jpg,Amphichaetodon howensis,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_267486174.jpg,Amphichaetodon howensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Amphichaetodon_howensis_iNaturalist_33719401.jpg,Amphichaetodon howensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Amphichaetodon_melbae_iNaturalist_462963831.jpg,Amphichaetodon melbae,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_adiergastos_FishBase_Chadi_u0.jpg,Chaetodon adiergastos,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_adiergastos_FishBase_Chadi_u3.jpg,Chaetodon adiergastos,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_adiergastos_FishBase_Chadi_u4.jpg,Chaetodon adiergastos,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_adiergastos_iNaturalist_19737434.jpg,Chaetodon adiergastos,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_adiergastos_iNaturalist_294596355.jpg,Chaetodon adiergastos,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_adiergastos_iNaturalist_341061286.jpg,Chaetodon adiergastos,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_andamanensis_Bishop_-322272266.jpg,Chaetodon andamanensis,images_bishop,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_andamanensis_iNaturalist_153255532.jpg,Chaetodon andamanensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_andamanensis_iNaturalist_177672904.jpg,Chaetodon andamanensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_andamanensis_iNaturalist_205344829.jpg,Chaetodon andamanensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_andamanensis_iNaturalist_436938868.jpg,Chaetodon andamanensis,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_andamanensis_iNaturalist_486380130.jpg,Chaetodon andamanensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_argentatus_iNaturalist_263052573.jpg,Chaetodon argentatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_argentatus_iNaturalist_302749246.jpg,Chaetodon argentatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_argentatus_iNaturalist_304051728.jpg,Chaetodon argentatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_argentatus_iNaturalist_83513716.jpg,Chaetodon argentatus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_assarius_iNaturalist_258921023.jpg,Chaetodon assarius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_assarius_iNaturalist_299428954.jpg,Chaetodon assarius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_assarius_iNaturalist_310339741.jpg,Chaetodon assarius,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_assarius_iNaturalist_477274770.jpg,Chaetodon assarius,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_assarius_iNaturalist_6085742.jpg,Chaetodon assarius,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_aureofasciatus_iNaturalist_341061346.jpg,Chaetodon aureofasciatus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_aureofasciatus_iNaturalist_481634544.jpg,Chaetodon aureofasciatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_aureofasciatus_iNaturalist_592190693.jpg,Chaetodon aureofasciatus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auriga_Bishop_-2122348146.jpg,Chaetodon auriga,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_auriga_Bishop_1449897185.jpg,Chaetodon auriga,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_auriga_Bishop_1988149751.jpg,Chaetodon auriga,images_bishop,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auriga_FishBase_Chaur_ua.jpg,Chaetodon auriga,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_auriga_FishBase_Chaur_ue.jpg,Chaetodon auriga,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_auriga_iNaturalist_559191666.jpg,Chaetodon auriga,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_auripes_iNaturalist_398828755.jpg,Chaetodon auripes,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_auripes_iNaturalist_63544462.jpg,Chaetodon auripes,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_austriacus_Bishop_-1737564550.jpg,Chaetodon austriacus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_austriacus_FishBase_Chaus_u3.jpg,Chaetodon austriacus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_102813626.jpg,Chaetodon austriacus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_190613965.jpg,Chaetodon austriacus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_2282538.jpg,Chaetodon austriacus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_austriacus_iNaturalist_450186908.jpg,Chaetodon austriacus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_baronessa_FishBase_Chbar_u7.jpg,Chaetodon baronessa,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_baronessa_iNaturalist_287393226.jpg,Chaetodon baronessa,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_baronessa_iNaturalist_409577421.jpg,Chaetodon baronessa,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_bennetti_iNaturalist_605200594.jpg,Chaetodon bennetti,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_bennetti_iNaturalist_607317919.jpg,Chaetodon bennetti,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_blackburnii_Bishop_-410407509.jpg,Chaetodon blackburnii,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_blackburnii_Bishop_1288243346.jpg,Chaetodon blackburnii,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_blackburnii_Bishop_300609141.jpg,Chaetodon blackburnii,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_blackburnii_iNaturalist_15662749.jpg,Chaetodon blackburnii,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_blackburnii_iNaturalist_172869684.jpg,Chaetodon blackburnii,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_burgessi_iNaturalist_377051376.jpg,Chaetodon burgessi,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_burgessi_iNaturalist_417137299.jpg,Chaetodon burgessi,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_burgessi_iNaturalist_59037796.jpg,Chaetodon burgessi,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_capistratus_FishBase_Chcap_u0.jpg,Chaetodon capistratus,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_capistratus_iNaturalist_308518622.jpg,Chaetodon capistratus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_capistratus_iNaturalist_411187850.jpg,Chaetodon capistratus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_capistratus_iNaturalist_92683344.jpg,Chaetodon capistratus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_citrinellus_Bishop_-1937929700.jpg,Chaetodon citrinellus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_collare_Bishop_1403678122.jpg,Chaetodon collare,images_bishop,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_collare_Bishop_1999007469.jpg,Chaetodon collare,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_collare_FishBase_Chcol_u2.jpg,Chaetodon collare,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_collare_iNaturalist_332653503.jpg,Chaetodon collare,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_collare_iNaturalist_483798684.jpg,Chaetodon collare,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_daedalma_FishPix_140579AF.jpg,Chaetodon daedalma,images,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_daedalma_Bishop_1811677923.jpg,Chaetodon daedalma,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_daedalma_FishBase_Chdae_u1.jpg,Chaetodon daedalma,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_daedalma_iNaturalist_560372799.jpg,Chaetodon daedalma,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_declivis_FishBase_Chdec_ua.jpg,Chaetodon declivis,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_declivis_iNaturalist_594486076.jpg,Chaetodon declivis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_decussatus_iNaturalist_366445056.jpg,Chaetodon decussatus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_decussatus_iNaturalist_567031020.jpg,Chaetodon decussatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_dialeucos_iNaturalist_33142997.jpg,Chaetodon dialeucos,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_dolosus_Bishop_-1008609691.jpg,Chaetodon dolosus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_15539185.jpg,Chaetodon dolosus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_15690595.jpg,Chaetodon dolosus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_236027673.jpg,Chaetodon dolosus,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_343070892.jpg,Chaetodon dolosus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_343070907.jpg,Chaetodon dolosus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_dolosus_iNaturalist_343070914.jpg,Chaetodon dolosus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_ephippium_Bishop_-1179871461.jpg,Chaetodon ephippium,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_ephippium_Bishop_-1248760382.jpg,Chaetodon ephippium,images_bishop,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_ephippium_FishBase_Cheph_u5.jpg,Chaetodon ephippium,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_ephippium_iNaturalist_243890974.jpg,Chaetodon ephippium,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_ephippium_iNaturalist_330181464.jpg,Chaetodon ephippium,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_ephippium_iNaturalist_436944065.jpg,Chaetodon ephippium,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_falcula_iNaturalist_317097780.jpg,Chaetodon falcula,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_fasciatus_iNaturalist_344206924.jpg,Chaetodon fasciatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_fasciatus_iNaturalist_344206971.jpg,Chaetodon fasciatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_fasciatus_iNaturalist_480744407.jpg,Chaetodon fasciatus,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_flavirostris_iNaturalist_17376679.jpg,Chaetodon flavirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_flavirostris_iNaturalist_17376788.jpg,Chaetodon flavirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_flavirostris_iNaturalist_177651824.jpg,Chaetodon flavirostris,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_flavirostris_iNaturalist_20063822.jpg,Chaetodon flavirostris,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_fremblii_Bishop_5130835.jpg,Chaetodon fremblii,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_fremblii_iNaturalist_101580731.jpg,Chaetodon fremblii,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_fremblii_iNaturalist_168295733.jpg,Chaetodon fremblii,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_fremblii_iNaturalist_257546329.jpg,Chaetodon fremblii,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_fremblii_iNaturalist_380394577.jpg,Chaetodon fremblii,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_gardineri_iNaturalist_174082664.jpg,Chaetodon gardineri,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_guentheri_iNaturalist_260515911.jpg,Chaetodon guentheri,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_guttatissimus_iNaturalist_174546136.jpg,Chaetodon guttatissimus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_guttatissimus_iNaturalist_303971849.jpg,Chaetodon guttatissimus,images_inaturalist,outlier,large_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_hoefleri_iNaturalist_350007389.jpg,Chaetodon hoefleri,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_hoefleri_iNaturalist_424743322.jpg,Chaetodon hoefleri,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_humeralis_FishBase_Chhum_u3.jpg,Chaetodon humeralis,images,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_humeralis_FishBase_Chhum_u0.jpg,Chaetodon humeralis,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_humeralis_FishBase_Chhum_u2.jpg,Chaetodon humeralis,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_10169427.jpg,Chaetodon humeralis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_11971502.jpg,Chaetodon humeralis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_8288759.jpg,Chaetodon humeralis,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_85384668.jpg,Chaetodon humeralis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_87012423.jpg,Chaetodon humeralis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_humeralis_iNaturalist_88599882.jpg,Chaetodon humeralis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_15933811.jpg,Chaetodon interruptus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_231967804.jpg,Chaetodon interruptus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_444196719.jpg,Chaetodon interruptus,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_interruptus_iNaturalist_75713374.jpg,Chaetodon interruptus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_kleinii_Bishop_977649394.jpg,Chaetodon kleinii,images_bishop,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_kleinii_FishBase_Chkle_u4.jpg,Chaetodon kleinii,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_kleinii_iNaturalist_336546534.jpg,Chaetodon kleinii,images_inaturalist,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_kleinii_iNaturalist_338353091.jpg,Chaetodon kleinii,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_kleinii_iNaturalist_409583506.jpg,Chaetodon kleinii,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_kleinii_iNaturalist_97482217.jpg,Chaetodon kleinii,images_inaturalist,outlier,small_mask; luminance_anomaly,,pipeline,2026-02-04
Chaetodon_larvatus_Bishop_1783626891.jpg,Chaetodon larvatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_larvatus_iNaturalist_183943894.jpg,Chaetodon larvatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_larvatus_iNaturalist_183943928.jpg,Chaetodon larvatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_larvatus_iNaturalist_183943944.jpg,Chaetodon larvatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_larvatus_iNaturalist_183943966.jpg,Chaetodon larvatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_larvatus_iNaturalist_605922484.jpg,Chaetodon larvatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_leucopleura_iNaturalist_257991081.jpg,Chaetodon leucopleura,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_leucopleura_iNaturalist_431017214.jpg,Chaetodon leucopleura,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_leucopleura_iNaturalist_551762355.jpg,Chaetodon leucopleura,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_lineolatus_FishPix_140792AF.jpg,Chaetodon lineolatus,images,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_Bishop_-879271097.jpg,Chaetodon lineolatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_Bishop_1526268337.jpg,Chaetodon lineolatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_Bishop_1821004318.jpg,Chaetodon lineolatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_FishBase_Chlin_u2.jpg,Chaetodon lineolatus,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_FishBase_Chlin_u5.jpg,Chaetodon lineolatus,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_FishBase_Chlin_u6.jpg,Chaetodon lineolatus,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_474229031.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_474229195.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_474229198.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_474229199.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_474229221.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_474229225.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lineolatus_iNaturalist_9952634.jpg,Chaetodon lineolatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_litus_FishBase_Chlit_u0.jpg,Chaetodon litus,images,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_litus_Bishop_1983788749.jpg,Chaetodon litus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_250896809.jpg,Chaetodon litus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_250896825.jpg,Chaetodon litus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_490178965.jpg,Chaetodon litus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_litus_iNaturalist_534683993.jpg,Chaetodon litus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunula_FishPix_11643AF.jpg,Chaetodon lunula,images,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_lunula_Bishop_543936522.jpg,Chaetodon lunula,images_bishop,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_lunula_FishBase_Chlun_j1.jpg,Chaetodon lunula,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunula_FishBase_Chlun_u6.jpg,Chaetodon lunula,images_fishbase_extra,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_lunula_iNaturalist_178875223.jpg,Chaetodon lunula,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunula_iNaturalist_290315608.jpg,Chaetodon lunula,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunula_iNaturalist_290315687.jpg,Chaetodon lunula,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunula_iNaturalist_545359972.jpg,Chaetodon lunula,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_Bishop_1113667583.jpg,Chaetodon lunulatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_Bishop_1378116790.jpg,Chaetodon lunulatus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_FishBase_Chlun_uj.jpg,Chaetodon lunulatus,images_fishbase_extra,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_iNaturalist_166474504.jpg,Chaetodon lunulatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_iNaturalist_204763105.jpg,Chaetodon lunulatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_iNaturalist_204763128.jpg,Chaetodon lunulatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_lunulatus_iNaturalist_22286339.jpg,Chaetodon lunulatus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_madagaskariensis_Bishop_1210446292.jpg,Chaetodon madagaskariensis,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_madagaskariensis_iNaturalist_220678407.jpg,Chaetodon madagaskariensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_madagaskariensis_iNaturalist_233631122.jpg,Chaetodon madagaskariensis,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_madagaskariensis_iNaturalist_554082399.jpg,Chaetodon madagaskariensis,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_madagaskariensis_iNaturalist_585635427.jpg,Chaetodon madagaskariensis,images_inaturalist,outlier,luminance_anomaly,,pipeline,2026-02-04
Chaetodon_marleyi_Bishop_384825925.jpg,Chaetodon marleyi,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_marleyi_iNaturalist_463787418.jpg,Chaetodon marleyi,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_marleyi_iNaturalist_553311592.jpg,Chaetodon marleyi,images_inaturalist,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_marleyi_iNaturalist_598506457.jpg,Chaetodon marleyi,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melannotus_FishBase_Chmel_j0.jpg,Chaetodon melannotus,images_fishbase_extra,outlier,color_outlier,,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_219530872.jpg,Chaetodon melannotus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_225310685.jpg,Chaetodon melannotus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_409531338.jpg,Chaetodon melannotus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melannotus_iNaturalist_409632193.jpg,Chaetodon melannotus,images_inaturalist,outlier,small_mask,,pipeline,2026-02-04
Chaetodon_melapterus_Bishop_-738901426.jpg,Chaetodon melapterus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_melapterus_Bishop_690928567.jpg,Chaetodon melapterus,images_bishop,outlier,large_mask,,pipeline,2026-02-04
Chaetodon_melapterus_FishBase_Chmel_u9.jpg,Chaetodon melapterus,images_fishbase_extra,outlier,large_mask,,pipeline,2026-02-04
