species,filename,source,directory,md5_hash,is_duplicate
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_176757.jpg,FishPix,images_fishpix,3a77daa7e71b9cdc704dfaa4bcba6723,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_177625.jpg,FishPix,images_fishpix,296ccfbfc702547ddf91896862c0634d,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_206804.jpg,FishPix,images_fishpix,c0d317fbde93e7a8b9c63b4c6e78e428,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_206860.jpg,FishPix,images_fishpix,931ed125784c458e0be0dfece677c6e8,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_207213.jpg,FishPix,images_fishpix,2ebfd13246c60183031b434f7152dfd1,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_26595.jpg,FishPix,images_fishpix,1b6c126c39dff10da82d1d52bda87f7b,yes
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_28275.jpg,FishPix,images_fishpix,bab287c26c3db8780da87dbe53e3ce92,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_31214.jpg,FishPix,images_fishpix,1ac17b4583a0c520f189206fc2fa18c6,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_53586.jpg,FishPix,images_fishpix,1dda02b2a71f918584feffe0a75b4393,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_61934.jpg,FishPix,images_fishpix,8fd5accc24befbde1f9910de533fb681,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_61966.jpg,FishPix,images_fishpix,f55b17c094eda9cbcdd04fd59539ab74,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_61967.jpg,FishPix,images_fishpix,3808522dbce85143a5eac4fc8b72754a,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_72320.jpg,FishPix,images_fishpix,0e45cb81b61f21be51093b5bf9b58aee,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_72372.jpg,FishPix,images_fishpix,f19f2c90562b417f8f23e100f8192dd1,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_76118.jpg,FishPix,images_fishpix,50a8440f4974765ced4fd03a5338f417,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_85100.jpg,FishPix,images_fishpix,2a6bfcf4f5d084b1814ceed184104565,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_85101.jpg,FishPix,images_fishpix,1384c69fad8ac5c868db2568f986014e,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_89364.jpg,FishPix,images_fishpix,e62d089a71be53c279a82ff4246567ee,no
Chaetodon quadrimaculatus,Chaetodon_quadrimaculatus_FishPix_89897.jpg,FishPix,images_fishpix,559633adb8f64a0125dc57f4f1279f1a,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_10012.jpg,FishPix,images_fishpix,4f88cea4e53f1b6cc2a00fcb157b6568,yes
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_147245.jpg,FishPix,images_fishpix,1c1ce0fe198444406ac5704a4de40c3b,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_147811.jpg,FishPix,images_fishpix,0deb2788487e57915b2f37eaaf797550,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_148940.jpg,FishPix,images_fishpix,132a5c927004937f3f232ac7b7eb6dae,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_150027.jpg,FishPix,images_fishpix,fe3263e33edd9bb8bf2fc9f4d76857a0,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_150135.jpg,FishPix,images_fishpix,7e31fef024cc7120c8ffe89fa43fc85c,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_156216.jpg,FishPix,images_fishpix,508c7c3fa42f92b55d850a85ffb4f414,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_156240.jpg,FishPix,images_fishpix,e746e0313e7c5be1b754ab20e3a079bf,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_16139.jpg,FishPix,images_fishpix,88fe3627c9a6ee4a0e0009ff0af90ff2,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_163584.jpg,FishPix,images_fishpix,a6a1af536cfefcba3c1ed4ce37039974,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_165548.jpg,FishPix,images_fishpix,da55ffa02faf003c3ad6b981f9beed50,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168344.jpg,FishPix,images_fishpix,50c7c4dd10fd84fd8df63acbfdc60bd5,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168345.jpg,FishPix,images_fishpix,e742e8567481921832e8700c59d73c53,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168346.jpg,FishPix,images_fishpix,95f72391c4b75480dbe2fd8747263c85,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168347.jpg,FishPix,images_fishpix,1adb47bc6dd6ab4c99dffe510750a191,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168348.jpg,FishPix,images_fishpix,3041697f4b30171c34727baa53e33bf7,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168349.jpg,FishPix,images_fishpix,9411a362b7e07949b3ecc3c6b91ec3e6,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168350.jpg,FishPix,images_fishpix,0ab6aa459c5162a7676f225e0930dba2,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_168351.jpg,FishPix,images_fishpix,031c58433318b0f73645a825fc575ae8,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_174442.jpg,FishPix,images_fishpix,935ad5da701ee30c21a0ce1bfe69f1d4,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_174688.jpg,FishPix,images_fishpix,988010c75e093154b7327d5a8a3be0a3,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_179594.jpg,FishPix,images_fishpix,fb6ce47cf2fd4791ec3c5c503041d586,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_179680.jpg,FishPix,images_fishpix,6ad2acf795e3bf614bc0c9f593762097,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_183076.jpg,FishPix,images_fishpix,18d211a16cbec2589e43857df0228d95,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_189886.jpg,FishPix,images_fishpix,8221c8b4342e4c04c2ef4c5afca9b48b,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_190267.jpg,FishPix,images_fishpix,e1fa75c88c959dbc5c9979053456e20a,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_191582.jpg,FishPix,images_fishpix,e4950455cd0b073411826bc691c19c82,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_199639.jpg,FishPix,images_fishpix,8827b8bf666b8842fe58fe09560c842f,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_23037.jpg,FishPix,images_fishpix,767ffe41554e596bf37e4e942a8c447d,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_26142.jpg,FishPix,images_fishpix,eedd6e8cef15f936636e69428c1736a1,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_30233.jpg,FishPix,images_fishpix,14c2d2e52879c7a89953e73dc6149c19,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_40218.jpg,FishPix,images_fishpix,78a1ebe683957d0c4648c5ade1e8638b,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_44011.jpg,FishPix,images_fishpix,f0c7882e83172b104e829f15e79b6805,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_55348.jpg,FishPix,images_fishpix,db5bb4e48ccec9371aaecd4ae1ffe952,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_55947.jpg,FishPix,images_fishpix,393e4b7b020659a16d5e877ab925b6ab,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_55948.jpg,FishPix,images_fishpix,b47b296b8f968261115229c994423cd0,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_62353.jpg,FishPix,images_fishpix,7103cb26833f0eb9d9167fd4b68946b9,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_63966.jpg,FishPix,images_fishpix,3e62e812e8def6c3a802a1c033423ae5,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_64505.jpg,FishPix,images_fishpix,6dfd338638097b3c43cea60f9dca6992,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_66603.jpg,FishPix,images_fishpix,176c95f40ffc9e3017aed62c3bc87c82,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_68352.jpg,FishPix,images_fishpix,85e9edb1a6b744ac6a696235b7bd7248,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_7052.jpg,FishPix,images_fishpix,be31b4667b434cab9053a4fd0ba8f6c4,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_75615.jpg,FishPix,images_fishpix,1683623d42c94a1a20b6ce95894f0054,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_75664.jpg,FishPix,images_fishpix,522937c2d2bd4b45934fb0355efa9ca8,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_79425.jpg,FishPix,images_fishpix,773292291cc4c3ab308b7069f0c4335e,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_80154.jpg,FishPix,images_fishpix,a66fc0a441798c41a5d0068acbe1c6f1,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_81444.jpg,FishPix,images_fishpix,8c16022f751c1e20e0b2a289ca7d650c,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_82435.jpg,FishPix,images_fishpix,12682079c276da014a7f885495e00876,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_84214.jpg,FishPix,images_fishpix,942afacbdd267d7e2f305bba719b5301,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_86018.jpg,FishPix,images_fishpix,0307350125309ae0c46b7583c7dbbe7b,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_87425.jpg,FishPix,images_fishpix,dca0d09d966b9fb33e876ff2e2d766d2,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_90081.jpg,FishPix,images_fishpix,c6acefa04053efd6521b35465e15daef,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_94752.jpg,FishPix,images_fishpix,ab471ad9120a5391478c37ed693b1685,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_96509.jpg,FishPix,images_fishpix,818a1c0b4724ccc9d5447be8f53194b2,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_96525.jpg,FishPix,images_fishpix,02f083762d9d770d0d69269417839946,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_96584.jpg,FishPix,images_fishpix,692105f4e764b948391285019b8d1320,no
Chaetodon rafflesii,Chaetodon_rafflesii_FishPix_9746.jpg,FishPix,images_fishpix,64f6991a183cc3ef667d4d3fb58f32f1,no
Chaetodon rainfordi,Chaetodon_rainfordi_FishPix_140899.jpg,FishPix,images_fishpix,9b63a5d8bd6e1ec862d6d69f09ac927b,no
Chaetodon rainfordi,Chaetodon_rainfordi_FishPix_140900.jpg,FishPix,images_fishpix,9cb4bd2127b9494a5fce0840be4f3c33,no
Chaetodon rainfordi,Chaetodon_rainfordi_FishPix_205814.jpg,FishPix,images_fishpix,06d607325883340e12193312808f76ca,no
Chaetodon rainfordi,Chaetodon_rainfordi_FishPix_205817.jpg,FishPix,images_fishpix,3917aa3ce781b57ba2af8f2fcd19c503,no
Chaetodon rainfordi,Chaetodon_rainfordi_FishPix_207173.jpg,FishPix,images_fishpix,fd977127bc26fed270d933fb30454c75,no
Chaetodon rainfordi,Chaetodon_rainfordi_FishPix_78816.jpg,FishPix,images_fishpix,ad05a6da34cd2bbb15a493a86c2ea9e6,yes
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_10349.jpg,FishPix,images_fishpix,56311830c2232daaf7d9486001f7effc,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_107133.jpg,FishPix,images_fishpix,b4c20e80c3c9ac7caec53b5b961a9475,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_107134.jpg,FishPix,images_fishpix,a866f22cccfb2fbfa701ac3a86012aec,yes
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_10773.jpg,FishPix,images_fishpix,430ebc765d70ab25cbca6b61003485a5,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_144465.jpg,FishPix,images_fishpix,7aeb16743cdb187ce720a71e2b1314f8,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_144804.jpg,FishPix,images_fishpix,540017f16968cd0b9de095812697c2bb,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_145108.jpg,FishPix,images_fishpix,ffb3f147df3d5dea96066b7b04e08ced,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_146765.jpg,FishPix,images_fishpix,93589fe516eca10eb65937d5049d99c2,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_155976.jpg,FishPix,images_fishpix,c1a71ad0954725514aca6c5f40dcc3c7,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_156448.jpg,FishPix,images_fishpix,f73979aae7bb0353267427d45758e816,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_159377.jpg,FishPix,images_fishpix,1e088fa67dcc28ac28811c17bbbce985,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_160093.jpg,FishPix,images_fishpix,be1864abbe913d1cb28f2b8510985cff,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_160159.jpg,FishPix,images_fishpix,91f528eeb1f928a5a90a2d247120f667,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_168352.jpg,FishPix,images_fishpix,78683507203d6cc6b13ea5b568392ec2,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_168353.jpg,FishPix,images_fishpix,b0ff39740e3ce4a9dbde3569383f7934,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_174416.jpg,FishPix,images_fishpix,bec6cd83258fb17ba734aa37552a1141,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_174695.jpg,FishPix,images_fishpix,838f563ef022b1c8d37aa6cc444ff243,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_174711.jpg,FishPix,images_fishpix,7c5d15d8c5715779f36c4e8ac6390309,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_195188.jpg,FishPix,images_fishpix,1beae900cb2abff47de659f37af0d2b0,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_195194.jpg,FishPix,images_fishpix,380cdf58b30f00c65ad2b78ccfd86d19,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_195981.jpg,FishPix,images_fishpix,b72c1511c32c895f4e41654f91f7cc46,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_206810.jpg,FishPix,images_fishpix,264bb6b9b9b5149280ff2c9d595060df,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_206864.jpg,FishPix,images_fishpix,b7449af36f2ccb471357ebacc0fa8937,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_22628.jpg,FishPix,images_fishpix,ac909623b938eab7037e05d2cd50cf93,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_28453.jpg,FishPix,images_fishpix,895727647348eeb7d17053420748c2b6,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_31215.jpg,FishPix,images_fishpix,00a2fb2137979e90d3542d1d7e16b640,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_31930.jpg,FishPix,images_fishpix,ef35964b2d5bc82eb29565fe4ebbb61c,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_35491.jpg,FishPix,images_fishpix,f992f1963ae38a8333689e6d26b78ffc,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_36000.jpg,FishPix,images_fishpix,724fe0e6ab8532042fb37e62071ef6bc,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_38332.jpg,FishPix,images_fishpix,d85e201aff3c249b4de240863519a00e,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_40711.jpg,FishPix,images_fishpix,66af06ad9a54b6d4b15114b0550117ab,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_4905.jpg,FishPix,images_fishpix,0d6bbba83ddbad268a6020244cf88271,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_4906.jpg,FishPix,images_fishpix,9afe58ec78bc98b8f527ab324b2be995,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_65152.jpg,FishPix,images_fishpix,5a15803e62d1c8e0cfe5519c43176787,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_66605.jpg,FishPix,images_fishpix,b281e3d85c0ceeeb66b7bda5004808f4,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_77592.jpg,FishPix,images_fishpix,d37035124cb57bf63d8a90c423bfae56,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_81453.jpg,FishPix,images_fishpix,2ea78ea83b336b9a3b211bd3d21081cb,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_84970.jpg,FishPix,images_fishpix,90efc528c874d1c8f83a7458d73c5a4a,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_90740.jpg,FishPix,images_fishpix,16257b2203a33a14fb00cf494b6e96ae,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_93164.jpg,FishPix,images_fishpix,a3de701512dedf6cec87095daaf2863c,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_95339.jpg,FishPix,images_fishpix,ee298dea817b72e2c4bef3eb50b2676e,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_95408.jpg,FishPix,images_fishpix,afd747af778f81fcb957a90b66e1e99e,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_95411.jpg,FishPix,images_fishpix,d8c19610174a541b963981c1e5b08323,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_9605.jpg,FishPix,images_fishpix,9a9a95df9107ea84d4edca43735c2fa0,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_9606.jpg,FishPix,images_fishpix,856665e01da7c52ca150cd258a2593c9,no
Chaetodon reticulatus,Chaetodon_reticulatus_FishPix_9735.jpg,FishPix,images_fishpix,ad6ade2a216de0715e55a90a1e7d92f7,no
Chaetodon selene,Chaetodon_selene_FishPix_145992.jpg,FishPix,images_fishpix,f6e6548bcd610d0b0c76cd5cd53bdf65,no
Chaetodon selene,Chaetodon_selene_FishPix_147338.jpg,FishPix,images_fishpix,2ab234e829715e2bf5e21744c42ca271,no
Chaetodon selene,Chaetodon_selene_FishPix_152593.jpg,FishPix,images_fishpix,13557a98a34e5f4839fea035b15fb6b8,no
Chaetodon selene,Chaetodon_selene_FishPix_154778.jpg,FishPix,images_fishpix,503d16ccbf114f0720fa414234e12d86,no
Chaetodon selene,Chaetodon_selene_FishPix_157254.jpg,FishPix,images_fishpix,cec384b5ac26f89d66263dccfe703eec,no
Chaetodon selene,Chaetodon_selene_FishPix_15918.jpg,FishPix,images_fishpix,ef1ab9b2bc0e7ab6e73d2c7eba7f5e1f,no
Chaetodon selene,Chaetodon_selene_FishPix_161154.jpg,FishPix,images_fishpix,af18987d131f8a5d7dafc772c55fbe50,no
Chaetodon selene,Chaetodon_selene_FishPix_161427.jpg,FishPix,images_fishpix,8b04851e27b6c1e0d01779059b9e4a44,no
Chaetodon selene,Chaetodon_selene_FishPix_168354.jpg,FishPix,images_fishpix,71fbfcdb10be26a73201fe8a64482e97,no
Chaetodon selene,Chaetodon_selene_FishPix_168355.jpg,FishPix,images_fishpix,4fd47a529aa723def42f384752f7ee7a,no
Chaetodon selene,Chaetodon_selene_FishPix_16868.jpg,FishPix,images_fishpix,d54a955dbcad37758c6b9454ed0da32d,no
Chaetodon selene,Chaetodon_selene_FishPix_186378.jpg,FishPix,images_fishpix,dd5a972466c53e7b1991586f408ec53d,no
Chaetodon selene,Chaetodon_selene_FishPix_19650.jpg,FishPix,images_fishpix,6d4d5be4732ef997056762ddbbee1060,no
Chaetodon selene,Chaetodon_selene_FishPix_19673.jpg,FishPix,images_fishpix,02271ba97e2b820d5a565fe720e8722a,no
Chaetodon selene,Chaetodon_selene_FishPix_22153.jpg,FishPix,images_fishpix,1d9cdf7cd8fc2d1e0623d02e7ca843ca,no
Chaetodon selene,Chaetodon_selene_FishPix_26453.jpg,FishPix,images_fishpix,b8034c9ebe25d319da65a63582db4349,yes
Chaetodon selene,Chaetodon_selene_FishPix_27106.jpg,FishPix,images_fishpix,68b4f17979695281b9e885b7cd3e6845,no
Chaetodon selene,Chaetodon_selene_FishPix_34688.jpg,FishPix,images_fishpix,3d4cd4e06667af081167b55e7002bf01,no
Chaetodon selene,Chaetodon_selene_FishPix_35238.jpg,FishPix,images_fishpix,9d8f23afbbd7f993f7812bfebd55ed70,no
Chaetodon selene,Chaetodon_selene_FishPix_35778.jpg,FishPix,images_fishpix,282729e6dc86a0d726fed9fe1a9f81c3,no
Chaetodon selene,Chaetodon_selene_FishPix_36593.jpg,FishPix,images_fishpix,24f35b18410c8dd7de278db652711193,no
Chaetodon selene,Chaetodon_selene_FishPix_38118.jpg,FishPix,images_fishpix,bbf74b82a63a639288852179655b6172,no
Chaetodon selene,Chaetodon_selene_FishPix_38119.jpg,FishPix,images_fishpix,0067ad474186487c435b4ca8898259e9,no
Chaetodon selene,Chaetodon_selene_FishPix_55794.jpg,FishPix,images_fishpix,5d08d319483169e93f019de2cd07cc7b,no
Chaetodon selene,Chaetodon_selene_FishPix_56973.jpg,FishPix,images_fishpix,02296f93d10c00a023530fa219c8c4a4,no
Chaetodon selene,Chaetodon_selene_FishPix_60688.jpg,FishPix,images_fishpix,5adcc06d9dc6441e36a9f2d151088270,no
Chaetodon selene,Chaetodon_selene_FishPix_61473.jpg,FishPix,images_fishpix,03379dcd59f5f0191ca15c6580da222e,no
Chaetodon selene,Chaetodon_selene_FishPix_62624.jpg,FishPix,images_fishpix,87c97edac3b485f5dac87fadc26d9b81,no
Chaetodon selene,Chaetodon_selene_FishPix_62985.jpg,FishPix,images_fishpix,ce9739bbbb077fcd494d89aa915479e5,no
Chaetodon selene,Chaetodon_selene_FishPix_62994.jpg,FishPix,images_fishpix,a9fddaa805286ef92cc0304cc84659c7,no
Chaetodon selene,Chaetodon_selene_FishPix_66477.jpg,FishPix,images_fishpix,e98bcc2b8304ac34c88130f20e515a21,no
Chaetodon selene,Chaetodon_selene_FishPix_70685.jpg,FishPix,images_fishpix,f7157d3d1972ab43671f8e0fe31cba55,no
Chaetodon selene,Chaetodon_selene_FishPix_70847.jpg,FishPix,images_fishpix,37a2697d7ff8c6c2833135064d73ec91,no
Chaetodon selene,Chaetodon_selene_FishPix_8040.jpg,FishPix,images_fishpix,9ff29d05e9fd3556c407390aaaf82c0c,no
Chaetodon selene,Chaetodon_selene_FishPix_8041.jpg,FishPix,images_fishpix,5c88947cdbbe2931674151629aacfc80,no
Chaetodon selene,Chaetodon_selene_FishPix_85102.jpg,FishPix,images_fishpix,6a03209736fccb0551a73fbd0691029e,no
Chaetodon selene,Chaetodon_selene_FishPix_8842.jpg,FishPix,images_fishpix,083dd769a9926ec2da0b43461c93a934,no
Chaetodon selene,Chaetodon_selene_FishPix_99737.jpg,FishPix,images_fishpix,8339c802a82c6e9c1c0feb1921347b47,no
Chaetodon semeion,Chaetodon_semeion_FishPix_34482.jpg,FishPix,images_fishpix,0ebd98607fe474fd3e4a1c6cf407e785,no
Chaetodon semeion,Chaetodon_semeion_FishPix_38321.jpg,FishPix,images_fishpix,bf522844b4df4ff8cb69b97472707730,yes
Chaetodon semeion,Chaetodon_semeion_FishPix_39692.jpg,FishPix,images_fishpix,c420a86ed0e1bed4a998703429a8648c,no
Chaetodon semeion,Chaetodon_semeion_FishPix_5235.jpg,FishPix,images_fishpix,985f5c223b59635e00dd2fce040a72fc,no
Chaetodon semeion,Chaetodon_semeion_FishPix_85083.jpg,FishPix,images_fishpix,df85fdc492208da7f4d3c4371740532c,no
Chaetodon semeion,Chaetodon_semeion_FishPix_85103.jpg,FishPix,images_fishpix,6c9740bbd705d14b5bddce02c052a3da,no
Chaetodon semeion,Chaetodon_semeion_FishPix_85104.jpg,FishPix,images_fishpix,08f2066ca2452abf6c4ef3e808a71557,no
Chaetodon semeion,Chaetodon_semeion_FishPix_85105.jpg,FishPix,images_fishpix,91a44597705f2faa3bc24a44c74c6e89,no
Chaetodon semeion,Chaetodon_semeion_FishPix_9733.jpg,FishPix,images_fishpix,b6ba7ea85b526ff5e999b3ef877d91fc,no
Chaetodon semeion,Chaetodon_semeion_FishPix_9771.jpg,FishPix,images_fishpix,b20ab71d344790a5f81cff8cd9c00096,no
Chaetodon semeion,Chaetodon_semeion_FishPix_99104.jpg,FishPix,images_fishpix,9d0d92eb2bc63e01ee972dce1b7844d2,no
Chaetodon semeion,Chaetodon_semeion_FishPix_99117.jpg,FishPix,images_fishpix,3654162051c4c40a33cb525c224556ca,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_10689.jpg,FishPix,images_fishpix,97431040c243867396b2eaa9d899fe0c,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_141015.jpg,FishPix,images_fishpix,f742205716672250f6f21cc1e1944e88,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_141056.jpg,FishPix,images_fishpix,37cf6f57b0cc40d0d0c3fe1b7a3ecbf2,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_141141.jpg,FishPix,images_fishpix,ff09766d4b73eddcc3f5edd53c096d51,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_21835.jpg,FishPix,images_fishpix,d29556e4d6fa6bbedc9c14a6cd5f8b14,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_22039.jpg,FishPix,images_fishpix,734cb203dcd2d718bc30a45151226b30,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_32790.jpg,FishPix,images_fishpix,b3fe88f099711130576f7f4149abd3ee,yes
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_35934.jpg,FishPix,images_fishpix,65ea7aa73d9eefe2dfab08f4c65880d4,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_51672.jpg,FishPix,images_fishpix,baa9bc2e02e423156a47488eb70d1c57,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_55779.jpg,FishPix,images_fishpix,850e64e0a59c8f20bf6bf80ad8804b99,no
Chaetodon semilarvatus,Chaetodon_semilarvatus_FishPix_61531.jpg,FishPix,images_fishpix,f2185657352312472312a552d5ff4da9,no
Chaetodon smithi,Chaetodon_smithi_FishPix_85106.jpg,FishPix,images_fishpix,d4d6513914c6a5a007bfadd317960b5b,no
Chaetodon smithi,Chaetodon_smithi_FishPix_88991.jpg,FishPix,images_fishpix,eddb2f88656be5f6344068edeef485d3,no
Chaetodon speculum,Chaetodon_speculum_FishPix_109938.jpg,FishPix,images_fishpix,122e2a786344f5ddd536e2ea40da328d,no
Chaetodon speculum,Chaetodon_speculum_FishPix_11717.jpg,FishPix,images_fishpix,6eded7720d4482021e1e2e60e0d23ade,no
